^GSPC
dates 	open 	high 	low 	close 	volume
15-Jun-2001 	1219.870000 	1221.500000 	1203.030000 	1214.360000 	1635550000.000000
18-Jun-2001 	1214.360000 	1221.230000 	1208.330000 	1208.430000 	1111600000.000000
19-Jun-2001 	1208.430000 	1226.110000 	1207.710000 	1212.580000 	1184900000.000000
20-Jun-2001 	1212.580000 	1225.610000 	1210.070000 	1223.140000 	1350100000.000000
21-Jun-2001 	1223.140000 	1240.240000 	1220.250000 	1237.040000 	1546820000.000000
22-Jun-2001 	1237.040000 	1237.730000 	1221.410000 	1225.350000 	1189200000.000000
25-Jun-2001 	1225.350000 	1231.500000 	1213.600000 	1218.600000 	1050100000.000000
26-Jun-2001 	1218.600000 	1220.700000 	1204.640000 	1216.760000 	1198900000.000000
27-Jun-2001 	1216.760000 	1219.920000 	1207.290000 	1211.070000 	1162100000.000000
28-Jun-2001 	1211.070000 	1234.440000 	1211.070000 	1226.200000 	1327300000.000000
29-Jun-2001 	1226.200000 	1237.290000 	1221.140000 	1224.380000 	1832360000.000000
02-Jul-2001 	1224.420000 	1239.780000 	1224.030000 	1236.720000 	1128300000.000000
03-Jul-2001 	1236.710000 	1236.710000 	1229.430000 	1234.450000 	622110000.000000
05-Jul-2001 	1234.450000 	1234.450000 	1219.150000 	1219.240000 	934900000.000000
06-Jul-2001 	1219.240000 	1219.240000 	1188.740000 	1190.590000 	1056700000.000000
09-Jul-2001 	1190.590000 	1201.760000 	1189.750000 	1198.780000 	1045700000.000000
10-Jul-2001 	1198.780000 	1203.430000 	1179.930000 	1181.520000 	1263800000.000000
11-Jul-2001 	1181.520000 	1184.930000 	1168.460000 	1180.180000 	1384100000.000000
12-Jul-2001 	1180.180000 	1210.250000 	1180.180000 	1208.140000 	1394000000.000000
13-Jul-2001 	1208.140000 	1218.540000 	1203.610000 	1215.680000 	1121700000.000000
16-Jul-2001 	1215.680000 	1219.630000 	1200.050000 	1202.450000 	1039800000.000000
17-Jul-2001 	1202.450000 	1215.360000 	1196.140000 	1214.440000 	1238100000.000000
18-Jul-2001 	1214.440000 	1214.440000 	1198.330000 	1207.710000 	1316300000.000000
19-Jul-2001 	1207.710000 	1225.040000 	1205.800000 	1215.020000 	1343500000.000000
20-Jul-2001 	1215.020000 	1215.690000 	1207.040000 	1210.850000 	1170900000.000000
23-Jul-2001 	1210.850000 	1215.220000 	1190.500000 	1191.030000 	986900000.000000
24-Jul-2001 	1191.030000 	1191.030000 	1165.540000 	1171.650000 	1198700000.000000
25-Jul-2001 	1171.650000 	1190.520000 	1171.280000 	1190.490000 	1280700000.000000
26-Jul-2001 	1190.490000 	1204.180000 	1182.650000 	1202.930000 	1213900000.000000
27-Jul-2001 	1202.930000 	1209.260000 	1195.990000 	1205.820000 	1015300000.000000
30-Jul-2001 	1205.820000 	1209.050000 	1200.410000 	1204.520000 	909100000.000000
31-Jul-2001 	1204.520000 	1222.740000 	1204.520000 	1211.230000 	1129200000.000000
01-Aug-2001 	1211.230000 	1223.040000 	1211.230000 	1215.930000 	1340300000.000000
02-Aug-2001 	1215.930000 	1226.270000 	1215.310000 	1220.750000 	1218300000.000000
03-Aug-2001 	1220.750000 	1220.750000 	1205.310000 	1214.350000 	939900000.000000
06-Aug-2001 	1214.350000 	1214.350000 	1197.350000 	1200.480000 	811700000.000000
07-Aug-2001 	1200.470000 	1207.560000 	1195.640000 	1204.400000 	1012000000.000000
08-Aug-2001 	1204.400000 	1206.790000 	1181.270000 	1183.530000 	1124600000.000000
09-Aug-2001 	1183.530000 	1184.710000 	1174.680000 	1183.430000 	1104200000.000000
10-Aug-2001 	1183.430000 	1193.330000 	1169.550000 	1190.160000 	960900000.000000
13-Aug-2001 	1190.160000 	1193.820000 	1185.120000 	1191.290000 	837600000.000000
14-Aug-2001 	1191.290000 	1198.790000 	1184.260000 	1186.730000 	964600000.000000
15-Aug-2001 	1186.730000 	1191.210000 	1177.610000 	1178.020000 	1065600000.000000
16-Aug-2001 	1178.020000 	1181.800000 	1166.080000 	1181.660000 	1055400000.000000
17-Aug-2001 	1181.660000 	1181.660000 	1156.070000 	1161.970000 	974300000.000000
20-Aug-2001 	1161.970000 	1171.410000 	1160.940000 	1171.410000 	897100000.000000
21-Aug-2001 	1171.410000 	1179.850000 	1156.560000 	1157.260000 	1041600000.000000
22-Aug-2001 	1157.260000 	1168.560000 	1153.340000 	1165.310000 	1110800000.000000
23-Aug-2001 	1165.310000 	1169.860000 	1160.960000 	1162.090000 	986200000.000000
24-Aug-2001 	1162.090000 	1185.150000 	1162.090000 	1184.930000 	1043600000.000000
27-Aug-2001 	1184.930000 	1186.850000 	1178.070000 	1179.210000 	842600000.000000
28-Aug-2001 	1179.210000 	1179.660000 	1161.170000 	1161.510000 	987100000.000000
29-Aug-2001 	1161.510000 	1166.970000 	1147.380000 	1148.560000 	963700000.000000
30-Aug-2001 	1148.600000 	1151.750000 	1124.870000 	1129.030000 	1157000000.000000
31-Aug-2001 	1129.030000 	1141.830000 	1126.380000 	1133.580000 	920100000.000000
04-Sep-2001 	1133.580000 	1155.400000 	1129.060000 	1132.940000 	1178300000.000000
05-Sep-2001 	1132.940000 	1135.520000 	1114.860000 	1131.740000 	1384500000.000000
06-Sep-2001 	1131.740000 	1131.740000 	1105.830000 	1106.400000 	1359700000.000000
07-Sep-2001 	1106.400000 	1106.400000 	1082.120000 	1085.780000 	1424300000.000000
10-Sep-2001 	1085.780000 	1096.940000 	1073.150000 	1092.540000 	1276600000.000000
17-Sep-2001 	1092.540000 	1092.540000 	1037.460000 	1038.770000 	2330830000.000000
18-Sep-2001 	1038.770000 	1046.420000 	1029.250000 	1032.740000 	1650410000.000000
19-Sep-2001 	1032.740000 	1038.910000 	984.620000 	1016.100000 	2120550000.000000
20-Sep-2001 	1016.100000 	1016.100000 	984.490000 	984.540000 	2004800000.000000
21-Sep-2001 	984.540000 	984.540000 	944.750000 	965.800000 	2317300000.000000
24-Sep-2001 	965.800000 	1008.440000 	965.800000 	1003.450000 	1746600000.000000
25-Sep-2001 	1003.450000 	1017.140000 	998.330000 	1012.270000 	1613800000.000000
26-Sep-2001 	1012.270000 	1020.290000 	1002.620000 	1007.040000 	1519100000.000000
27-Sep-2001 	1007.040000 	1018.920000 	998.240000 	1018.610000 	1467000000.000000
28-Sep-2001 	1018.610000 	1040.940000 	1018.610000 	1040.940000 	1631500000.000000
01-Oct-2001 	1040.940000 	1040.940000 	1026.760000 	1038.550000 	1175600000.000000
02-Oct-2001 	1038.550000 	1051.330000 	1034.470000 	1051.330000 	1289800000.000000
03-Oct-2001 	1051.330000 	1075.380000 	1041.480000 	1072.280000 	1650600000.000000
04-Oct-2001 	1072.280000 	1084.120000 	1067.820000 	1069.630000 	1609100000.000000
05-Oct-2001 	1069.620000 	1072.350000 	1053.500000 	1071.380000 	1301700000.000000
08-Oct-2001 	1071.370000 	1071.370000 	1056.880000 	1062.440000 	979000000.000000
09-Oct-2001 	1062.440000 	1063.370000 	1053.830000 	1056.750000 	1227800000.000000
10-Oct-2001 	1056.750000 	1081.620000 	1052.760000 	1080.990000 	1312400000.000000
11-Oct-2001 	1080.990000 	1099.160000 	1080.990000 	1097.430000 	1704580000.000000
12-Oct-2001 	1097.430000 	1097.430000 	1072.150000 	1091.650000 	1331400000.000000
15-Oct-2001 	1091.650000 	1091.650000 	1078.190000 	1089.980000 	1024700000.000000
16-Oct-2001 	1089.980000 	1101.660000 	1087.130000 	1097.540000 	1210500000.000000
17-Oct-2001 	1097.540000 	1107.120000 	1076.570000 	1077.090000 	1452200000.000000
18-Oct-2001 	1077.090000 	1077.940000 	1064.540000 	1068.610000 	1262900000.000000
19-Oct-2001 	1068.610000 	1075.520000 	1057.240000 	1073.480000 	1294900000.000000
22-Oct-2001 	1073.480000 	1090.570000 	1070.790000 	1089.900000 	1105700000.000000
23-Oct-2001 	1089.900000 	1098.990000 	1081.530000 	1084.780000 	1317300000.000000
24-Oct-2001 	1084.780000 	1090.260000 	1079.980000 	1085.200000 	1336200000.000000
25-Oct-2001 	1085.200000 	1100.090000 	1065.640000 	1100.090000 	1364400000.000000
26-Oct-2001 	1100.090000 	1110.610000 	1094.240000 	1104.610000 	1244500000.000000
29-Oct-2001 	1104.610000 	1104.610000 	1078.300000 	1078.300000 	1106100000.000000
30-Oct-2001 	1078.300000 	1078.300000 	1053.610000 	1059.790000 	1297400000.000000
31-Oct-2001 	1059.790000 	1074.790000 	1057.550000 	1059.780000 	1352500000.000000
01-Nov-2001 	1059.780000 	1085.610000 	1054.310000 	1084.100000 	1317400000.000000
02-Nov-2001 	1084.100000 	1089.630000 	1075.580000 	1087.200000 	1121900000.000000
05-Nov-2001 	1087.200000 	1106.720000 	1087.200000 	1102.840000 	1267700000.000000
06-Nov-2001 	1102.840000 	1119.730000 	1095.360000 	1118.860000 	1356000000.000000
07-Nov-2001 	1118.860000 	1126.620000 	1112.980000 	1115.800000 	1411300000.000000
08-Nov-2001 	1115.800000 	1135.750000 	1115.420000 	1118.540000 	1517500000.000000
09-Nov-2001 	1118.540000 	1123.020000 	1111.130000 	1120.310000 	1093800000.000000
12-Nov-2001 	1120.310000 	1121.710000 	1098.320000 	1118.330000 	991600000.000000
13-Nov-2001 	1118.330000 	1139.140000 	1118.330000 	1139.090000 	1370100000.000000
14-Nov-2001 	1139.090000 	1148.280000 	1132.870000 	1141.210000 	1443400000.000000
15-Nov-2001 	1141.210000 	1146.460000 	1135.060000 	1142.240000 	1454500000.000000
16-Nov-2001 	1142.240000 	1143.520000 	1129.920000 	1138.650000 	1337400000.000000
19-Nov-2001 	1138.650000 	1151.060000 	1138.650000 	1151.060000 	1316800000.000000
20-Nov-2001 	1151.060000 	1152.450000 	1142.170000 	1142.660000 	1330200000.000000
21-Nov-2001 	1142.660000 	1142.660000 	1129.780000 	1137.030000 	1029300000.000000
23-Nov-2001 	1137.030000 	1151.050000 	1135.900000 	1150.340000 	410300000.000000
26-Nov-2001 	1150.340000 	1157.880000 	1146.170000 	1157.420000 	1129800000.000000
27-Nov-2001 	1157.420000 	1163.380000 	1140.810000 	1149.500000 	1288000000.000000
28-Nov-2001 	1149.500000 	1149.500000 	1128.290000 	1128.520000 	1423700000.000000
29-Nov-2001 	1128.520000 	1140.400000 	1125.510000 	1140.200000 	1375700000.000000
30-Nov-2001 	1140.200000 	1143.570000 	1135.890000 	1139.450000 	1343600000.000000
03-Dec-2001 	1139.450000 	1139.450000 	1125.780000 	1129.900000 	1202900000.000000
04-Dec-2001 	1129.900000 	1144.800000 	1128.860000 	1144.800000 	1318500000.000000
05-Dec-2001 	1143.770000 	1173.620000 	1143.770000 	1170.350000 	1765300000.000000
06-Dec-2001 	1170.350000 	1173.350000 	1164.430000 	1167.100000 	1487900000.000000
07-Dec-2001 	1167.100000 	1167.100000 	1152.660000 	1158.310000 	1248200000.000000
10-Dec-2001 	1158.310000 	1158.310000 	1139.660000 	1139.930000 	1218700000.000000
11-Dec-2001 	1139.930000 	1150.890000 	1134.320000 	1136.760000 	1367200000.000000
12-Dec-2001 	1136.760000 	1141.580000 	1126.010000 	1137.070000 	1449700000.000000
13-Dec-2001 	1137.070000 	1137.070000 	1117.850000 	1119.380000 	1511500000.000000
14-Dec-2001 	1119.380000 	1128.280000 	1114.530000 	1123.090000 	1306800000.000000
17-Dec-2001 	1123.090000 	1137.300000 	1122.660000 	1134.360000 	1260400000.000000
18-Dec-2001 	1134.360000 	1145.100000 	1134.360000 	1142.920000 	1354000000.000000
19-Dec-2001 	1142.920000 	1152.440000 	1134.750000 	1149.560000 	1484900000.000000
20-Dec-2001 	1149.560000 	1151.420000 	1139.930000 	1139.930000 	1490500000.000000
21-Dec-2001 	1139.930000 	1147.460000 	1139.930000 	1144.890000 	1694000000.000000
24-Dec-2001 	1144.890000 	1147.830000 	1144.620000 	1144.650000 	439670000.000000
26-Dec-2001 	1144.650000 	1159.180000 	1144.650000 	1149.370000 	791100000.000000
27-Dec-2001 	1149.370000 	1157.130000 	1149.370000 	1157.130000 	876300000.000000
28-Dec-2001 	1157.130000 	1164.640000 	1157.130000 	1161.020000 	917400000.000000
31-Dec-2001 	1161.020000 	1161.160000 	1148.040000 	1148.080000 	943600000.000000
02-Jan-2002 	1148.080000 	1154.670000 	1136.230000 	1154.670000 	1171000000.000000
03-Jan-2002 	1154.670000 	1165.270000 	1154.010000 	1165.270000 	1398900000.000000
04-Jan-2002 	1165.270000 	1176.550000 	1163.420000 	1172.510000 	1513000000.000000
07-Jan-2002 	1172.510000 	1176.970000 	1163.550000 	1164.890000 	1308300000.000000
08-Jan-2002 	1164.890000 	1167.600000 	1157.460000 	1160.710000 	1258800000.000000
09-Jan-2002 	1160.710000 	1174.260000 	1151.890000 	1155.140000 	1452000000.000000
10-Jan-2002 	1155.140000 	1159.930000 	1150.850000 	1156.550000 	1299000000.000000
11-Jan-2002 	1156.550000 	1159.410000 	1145.450000 	1145.600000 	1211900000.000000
14-Jan-2002 	1145.600000 	1145.600000 	1138.150000 	1138.410000 	1286400000.000000
15-Jan-2002 	1138.410000 	1148.810000 	1136.880000 	1146.190000 	1386900000.000000
16-Jan-2002 	1146.190000 	1146.190000 	1127.490000 	1127.570000 	1482500000.000000
17-Jan-2002 	1127.570000 	1139.270000 	1127.570000 	1138.880000 	1380100000.000000
18-Jan-2002 	1138.880000 	1138.880000 	1124.450000 	1127.580000 	1333300000.000000
22-Jan-2002 	1127.580000 	1135.260000 	1117.910000 	1119.310000 	1311600000.000000
23-Jan-2002 	1119.310000 	1131.940000 	1117.430000 	1128.180000 	1479200000.000000
24-Jan-2002 	1128.180000 	1139.500000 	1128.180000 	1132.150000 	1552800000.000000
25-Jan-2002 	1132.150000 	1138.310000 	1127.820000 	1133.280000 	1345100000.000000
28-Jan-2002 	1133.280000 	1138.630000 	1126.660000 	1133.060000 	1186800000.000000
29-Jan-2002 	1133.060000 	1137.470000 	1098.740000 	1100.640000 	1812000000.000000
30-Jan-2002 	1100.640000 	1113.790000 	1081.660000 	1113.570000 	2019600000.000000
31-Jan-2002 	1113.570000 	1130.210000 	1113.300000 	1130.200000 	1557000000.000000
01-Feb-2002 	1130.200000 	1130.200000 	1118.510000 	1122.200000 	1367200000.000000
04-Feb-2002 	1122.200000 	1122.200000 	1092.250000 	1094.440000 	1437600000.000000
05-Feb-2002 	1094.440000 	1100.960000 	1082.580000 	1090.020000 	1778300000.000000
06-Feb-2002 	1090.020000 	1093.580000 	1077.780000 	1083.510000 	1665800000.000000
07-Feb-2002 	1083.510000 	1094.030000 	1078.440000 	1080.170000 	1441600000.000000
08-Feb-2002 	1080.170000 	1096.300000 	1079.910000 	1096.220000 	1371900000.000000
11-Feb-2002 	1096.220000 	1112.010000 	1094.680000 	1111.940000 	1159400000.000000
12-Feb-2002 	1111.940000 	1112.680000 	1102.980000 	1107.500000 	1094200000.000000
13-Feb-2002 	1107.500000 	1120.560000 	1107.500000 	1118.510000 	1215900000.000000
14-Feb-2002 	1118.510000 	1124.720000 	1112.300000 	1116.480000 	1272500000.000000
15-Feb-2002 	1116.480000 	1117.090000 	1103.230000 	1104.180000 	1359200000.000000
19-Feb-2002 	1104.180000 	1104.180000 	1082.240000 	1083.340000 	1189900000.000000
20-Feb-2002 	1083.340000 	1098.320000 	1074.360000 	1097.980000 	1438900000.000000
21-Feb-2002 	1097.980000 	1101.500000 	1080.240000 	1080.950000 	1381600000.000000
22-Feb-2002 	1080.950000 	1093.930000 	1074.390000 	1089.840000 	1411000000.000000
25-Feb-2002 	1089.840000 	1112.710000 	1089.840000 	1109.430000 	1367400000.000000
26-Feb-2002 	1109.430000 	1115.050000 	1101.720000 	1109.380000 	1309200000.000000
27-Feb-2002 	1109.380000 	1123.060000 	1102.260000 	1109.890000 	1393800000.000000
28-Feb-2002 	1109.890000 	1121.570000 	1106.730000 	1106.730000 	1392200000.000000
01-Mar-2002 	1106.730000 	1131.790000 	1106.730000 	1131.780000 	1456500000.000000
04-Mar-2002 	1131.780000 	1153.840000 	1130.930000 	1153.840000 	1594300000.000000
05-Mar-2002 	1153.840000 	1157.740000 	1144.780000 	1146.140000 	1549300000.000000
06-Mar-2002 	1146.140000 	1165.290000 	1145.110000 	1162.770000 	1541300000.000000
07-Mar-2002 	1162.770000 	1167.940000 	1150.690000 	1157.540000 	1517400000.000000
08-Mar-2002 	1157.540000 	1172.760000 	1157.540000 	1164.310000 	1412000000.000000
11-Mar-2002 	1164.310000 	1173.030000 	1159.580000 	1168.260000 	1210200000.000000
12-Mar-2002 	1168.260000 	1168.260000 	1154.340000 	1165.580000 	1304400000.000000
13-Mar-2002 	1165.580000 	1165.580000 	1151.010000 	1154.090000 	1354000000.000000
14-Mar-2002 	1154.090000 	1157.830000 	1151.080000 	1153.040000 	1208800000.000000
15-Mar-2002 	1153.040000 	1166.480000 	1153.040000 	1166.160000 	1493900000.000000
18-Mar-2002 	1166.160000 	1172.730000 	1159.140000 	1165.550000 	1169500000.000000
19-Mar-2002 	1165.550000 	1173.940000 	1165.550000 	1170.290000 	1255000000.000000
20-Mar-2002 	1170.290000 	1170.290000 	1151.610000 	1151.850000 	1304900000.000000
21-Mar-2002 	1151.850000 	1155.100000 	1139.480000 	1153.590000 	1339200000.000000
22-Mar-2002 	1153.590000 	1156.490000 	1144.600000 	1148.700000 	1243300000.000000
25-Mar-2002 	1148.700000 	1151.040000 	1131.870000 	1131.870000 	1057900000.000000
26-Mar-2002 	1131.870000 	1147.000000 	1131.610000 	1138.490000 	1223600000.000000
27-Mar-2002 	1138.490000 	1146.950000 	1135.330000 	1144.580000 	1180100000.000000
28-Mar-2002 	1144.580000 	1154.450000 	1144.580000 	1147.390000 	1147600000.000000
01-Apr-2002 	1147.390000 	1147.840000 	1132.870000 	1146.540000 	1050900000.000000
02-Apr-2002 	1146.540000 	1146.540000 	1135.710000 	1136.760000 	1176700000.000000
03-Apr-2002 	1136.760000 	1138.850000 	1119.680000 	1125.400000 	1219700000.000000
04-Apr-2002 	1125.400000 	1130.450000 	1120.060000 	1126.340000 	1283800000.000000
05-Apr-2002 	1126.340000 	1133.310000 	1119.490000 	1122.730000 	1110200000.000000
08-Apr-2002 	1122.730000 	1125.410000 	1111.790000 	1125.290000 	1095300000.000000
09-Apr-2002 	1125.290000 	1128.290000 	1116.730000 	1117.800000 	1235400000.000000
10-Apr-2002 	1117.800000 	1131.760000 	1117.800000 	1130.470000 	1447900000.000000
11-Apr-2002 	1130.470000 	1130.470000 	1102.420000 	1103.690000 	1505600000.000000
12-Apr-2002 	1103.690000 	1112.770000 	1102.740000 	1111.010000 	1282100000.000000
15-Apr-2002 	1111.010000 	1114.860000 	1099.410000 	1102.550000 	1120400000.000000
16-Apr-2002 	1102.550000 	1129.400000 	1102.550000 	1128.370000 	1341300000.000000
17-Apr-2002 	1128.370000 	1133.000000 	1123.370000 	1126.070000 	1376900000.000000
18-Apr-2002 	1126.070000 	1130.490000 	1109.290000 	1124.470000 	1359300000.000000
19-Apr-2002 	1124.470000 	1128.820000 	1122.590000 	1125.170000 	1185000000.000000
22-Apr-2002 	1125.170000 	1125.170000 	1105.620000 	1107.830000 	1181800000.000000
23-Apr-2002 	1107.830000 	1111.170000 	1098.940000 	1100.960000 	1388500000.000000
24-Apr-2002 	1100.960000 	1108.460000 	1092.510000 	1093.140000 	1373200000.000000
25-Apr-2002 	1093.140000 	1094.360000 	1084.810000 	1091.480000 	1517400000.000000
26-Apr-2002 	1091.480000 	1096.770000 	1076.310000 	1076.320000 	1374200000.000000
29-Apr-2002 	1076.320000 	1078.950000 	1063.620000 	1065.450000 	1314700000.000000
30-Apr-2002 	1065.450000 	1082.620000 	1063.460000 	1076.920000 	1628600000.000000
01-May-2002 	1076.920000 	1088.320000 	1065.290000 	1086.460000 	1451400000.000000
02-May-2002 	1086.460000 	1091.420000 	1079.460000 	1084.560000 	1364000000.000000
03-May-2002 	1084.560000 	1084.560000 	1068.890000 	1073.430000 	1284500000.000000
06-May-2002 	1073.430000 	1075.960000 	1052.650000 	1052.670000 	1122600000.000000
07-May-2002 	1052.670000 	1058.670000 	1048.960000 	1049.490000 	1354700000.000000
08-May-2002 	1049.490000 	1088.920000 	1049.490000 	1088.850000 	1502000000.000000
09-May-2002 	1088.850000 	1088.850000 	1072.230000 	1073.010000 	1153000000.000000
10-May-2002 	1073.010000 	1075.430000 	1053.930000 	1054.990000 	1171900000.000000
13-May-2002 	1054.990000 	1074.840000 	1053.900000 	1074.560000 	1088600000.000000
14-May-2002 	1074.560000 	1097.710000 	1074.560000 	1097.280000 	1414500000.000000
15-May-2002 	1097.280000 	1104.230000 	1088.940000 	1091.070000 	1420200000.000000
16-May-2002 	1091.070000 	1099.290000 	1089.170000 	1098.230000 	1256600000.000000
17-May-2002 	1098.230000 	1106.590000 	1096.770000 	1106.590000 	1274400000.000000
20-May-2002 	1106.590000 	1106.590000 	1090.610000 	1091.880000 	989800000.000000
21-May-2002 	1091.880000 	1099.550000 	1079.080000 	1079.880000 	1200500000.000000
22-May-2002 	1079.880000 	1086.020000 	1075.640000 	1086.020000 	1136300000.000000
23-May-2002 	1086.020000 	1097.100000 	1080.550000 	1097.080000 	1192900000.000000
24-May-2002 	1097.080000 	1097.080000 	1082.190000 	1083.820000 	885400000.000000
28-May-2002 	1083.820000 	1085.980000 	1070.310000 	1074.550000 	996500000.000000
29-May-2002 	1074.550000 	1074.830000 	1067.660000 	1067.660000 	1081800000.000000
30-May-2002 	1067.660000 	1069.500000 	1054.260000 	1064.660000 	1286600000.000000
31-May-2002 	1064.660000 	1079.930000 	1064.660000 	1067.140000 	1277300000.000000
03-Jun-2002 	1067.140000 	1070.740000 	1039.900000 	1040.680000 	1324300000.000000
04-Jun-2002 	1040.680000 	1046.060000 	1030.520000 	1040.690000 	1466600000.000000
05-Jun-2002 	1040.690000 	1050.110000 	1038.840000 	1049.900000 	1300100000.000000
06-Jun-2002 	1049.900000 	1049.900000 	1026.910000 	1029.150000 	1601500000.000000
07-Jun-2002 	1029.150000 	1033.020000 	1012.490000 	1027.530000 	1341300000.000000
10-Jun-2002 	1027.530000 	1038.180000 	1025.450000 	1030.740000 	1226200000.000000
11-Jun-2002 	1030.740000 	1039.040000 	1012.940000 	1013.600000 	1212400000.000000
12-Jun-2002 	1013.260000 	1021.850000 	1002.580000 	1020.260000 	1795720000.000000
13-Jun-2002 	1020.260000 	1023.470000 	1008.120000 	1009.560000 	1405500000.000000
14-Jun-2002 	1009.560000 	1009.560000 	981.630000 	1007.270000 	1549000000.000000
17-Jun-2002 	1007.270000 	1036.170000 	1007.270000 	1036.170000 	1236600000.000000
18-Jun-2002 	1036.170000 	1040.830000 	1030.920000 	1037.140000 	1193100000.000000
19-Jun-2002 	1037.140000 	1037.610000 	1017.880000 	1019.990000 	1336100000.000000
20-Jun-2002 	1019.990000 	1023.330000 	1004.590000 	1006.290000 	1389700000.000000
21-Jun-2002 	1006.290000 	1006.290000 	985.650000 	989.140000 	1497200000.000000
24-Jun-2002 	989.140000 	1002.110000 	970.850000 	992.720000 	1552600000.000000
25-Jun-2002 	992.720000 	1005.880000 	974.210000 	976.140000 	1513700000.000000
26-Jun-2002 	976.140000 	977.430000 	952.920000 	973.530000 	2014290000.000000
27-Jun-2002 	973.530000 	990.670000 	963.740000 	990.640000 	1908600000.000000
28-Jun-2002 	990.640000 	1001.790000 	988.310000 	989.820000 	2117000000.000000
01-Jul-2002 	989.820000 	994.460000 	967.430000 	968.650000 	1425500000.000000
02-Jul-2002 	968.650000 	968.650000 	945.540000 	948.090000 	1823000000.000000
03-Jul-2002 	948.090000 	954.300000 	934.870000 	953.990000 	1527800000.000000
05-Jul-2002 	953.990000 	989.070000 	953.990000 	989.030000 	699400000.000000
08-Jul-2002 	989.030000 	993.560000 	972.910000 	976.980000 	1184400000.000000
09-Jul-2002 	976.980000 	979.630000 	951.710000 	952.830000 	1348900000.000000
10-Jul-2002 	952.830000 	956.340000 	920.290000 	920.470000 	1816900000.000000
11-Jul-2002 	920.470000 	929.160000 	900.940000 	927.370000 	2080480000.000000
12-Jul-2002 	927.370000 	934.310000 	913.710000 	921.390000 	1607400000.000000
15-Jul-2002 	921.390000 	921.390000 	876.460000 	917.930000 	2574800000.000000
16-Jul-2002 	917.930000 	918.650000 	897.130000 	900.940000 	1843700000.000000
17-Jul-2002 	901.050000 	926.520000 	895.030000 	906.040000 	2566500000.000000
18-Jul-2002 	905.450000 	907.800000 	880.600000 	881.560000 	1736300000.000000
19-Jul-2002 	881.560000 	881.560000 	842.070000 	847.750000 	2654100000.000000
22-Jul-2002 	847.760000 	854.130000 	813.260000 	819.850000 	2248060000.000000
23-Jul-2002 	819.850000 	827.690000 	796.130000 	797.700000 	2441020000.000000
24-Jul-2002 	797.710000 	844.320000 	775.680000 	843.430000 	2775560000.000000
25-Jul-2002 	843.420000 	853.830000 	816.110000 	838.680000 	2424700000.000000
26-Jul-2002 	838.680000 	852.850000 	835.920000 	852.840000 	1796100000.000000
29-Jul-2002 	852.840000 	898.960000 	852.840000 	898.960000 	1778650000.000000
30-Jul-2002 	898.960000 	909.810000 	884.700000 	902.780000 	1826090000.000000
31-Jul-2002 	902.780000 	911.640000 	889.880000 	911.620000 	2049360000.000000
01-Aug-2002 	911.620000 	911.620000 	882.480000 	884.660000 	1672200000.000000
02-Aug-2002 	884.400000 	884.720000 	853.950000 	864.240000 	1538100000.000000
05-Aug-2002 	864.240000 	864.240000 	833.440000 	834.600000 	1425500000.000000
06-Aug-2002 	834.600000 	874.440000 	834.600000 	859.570000 	1514100000.000000
07-Aug-2002 	859.570000 	878.740000 	854.150000 	876.770000 	1490400000.000000
08-Aug-2002 	876.770000 	905.840000 	875.170000 	905.460000 	1646700000.000000
09-Aug-2002 	898.730000 	913.950000 	890.770000 	908.640000 	1294900000.000000
12-Aug-2002 	908.640000 	908.640000 	892.380000 	903.800000 	1036500000.000000
13-Aug-2002 	903.800000 	911.710000 	883.620000 	884.210000 	1297700000.000000
14-Aug-2002 	884.210000 	920.210000 	876.200000 	919.620000 	1533800000.000000
15-Aug-2002 	919.620000 	933.290000 	918.170000 	930.250000 	1505100000.000000
16-Aug-2002 	930.250000 	935.380000 	916.210000 	928.770000 	1265300000.000000
19-Aug-2002 	928.770000 	951.170000 	927.210000 	950.700000 	1299800000.000000
20-Aug-2002 	950.700000 	950.700000 	931.860000 	937.430000 	1308500000.000000
21-Aug-2002 	937.430000 	951.590000 	931.320000 	949.360000 	1353100000.000000
22-Aug-2002 	949.360000 	965.000000 	946.430000 	962.700000 	1373000000.000000
23-Aug-2002 	962.700000 	962.700000 	937.170000 	940.860000 	1071500000.000000
26-Aug-2002 	940.860000 	950.800000 	930.420000 	947.950000 	1016900000.000000
27-Aug-2002 	947.950000 	955.820000 	930.360000 	934.820000 	1307700000.000000
28-Aug-2002 	934.820000 	934.820000 	913.210000 	917.870000 	1146600000.000000
29-Aug-2002 	917.870000 	924.590000 	903.330000 	917.800000 	1271100000.000000
30-Aug-2002 	917.800000 	928.150000 	910.170000 	916.070000 	929900000.000000
03-Sep-2002 	916.070000 	916.070000 	877.510000 	878.020000 	1289800000.000000
04-Sep-2002 	878.020000 	896.100000 	875.730000 	893.400000 	1372100000.000000
05-Sep-2002 	893.400000 	893.400000 	870.500000 	879.150000 	1401300000.000000
06-Sep-2002 	879.150000 	899.070000 	879.150000 	893.920000 	1184500000.000000
09-Sep-2002 	893.920000 	907.340000 	882.920000 	902.960000 	1130600000.000000
10-Sep-2002 	902.960000 	909.890000 	900.500000 	909.580000 	1186400000.000000
11-Sep-2002 	910.630000 	924.020000 	908.470000 	909.450000 	846600000.000000
12-Sep-2002 	909.450000 	909.450000 	884.840000 	886.910000 	1191600000.000000
